T_K,P_atm,solver_used,iterations,residual_norm,n_Ar,n_Ar_p,n_Ar2_p,n_Ar3_p,n_Ar4_p,n_e,charge_residual,eos_residual_Pa,deltaP_DH_Pa
11700.0,4.0,custom_newton,4,2.193360094303826e-13,2.285365324072045e+24,1.1356284485693452e+23,1.2629109811226904e+16,995.5500963122574,2.00128705456067e-18,1.1356287011515346e+23,-671088640.0,8.85920599102974e-08,557.5861860999128
11900.0,4.0,custom_newton,4,2.8949846697042815e-13,2.2127428685079143e+24,1.2910330447565574e+23,2.0593667862062284e+16,2900.7392404657753,1.416544026529333e-17,1.2910334566299151e+23,50331648.0,1.1711381375789642e-07,670.167237778431
12100.0,4.0,custom_newton,4,3.8396069611998954e-13,2.138921807764523e+24,1.4597858522203918e+23,3.3058793724362932e+16,8177.228946952936,9.432925550256411e-17,1.459786513396259e+23,-721420288.0,1.555308699607849e-07,799.0828446567544
12300.0,4.0,custom_newton,4,4.975188540889781e-13,2.0638326781041461e+24,1.641907142508006e+23,5.2283061657308664e+16,22341.12061477831,5.928666622913578e-16,1.6419081881692404e+23,100663296.0,2.0157312974333763e-07,945.4123666475127
12500.0,4.0,custom_newton,4,6.396900824392638e-13,1.987444872141299e+24,1.837238601874411e+23,8.151981766299322e+16,59252.96746151529,3.5275910978313484e-15,1.8372402322707578e+23,-637534208.0,2.5925692170858383e-07,1110.0550766953581
12700.0,4.0,custom_newton,4,8.093545225115757e-13,1.9097697619233795e+24,2.0454248812871105e+23,1.2539544710686211e+17,152786.72332616223,1.9927379735077428e-14,2.0454273891960492e+23,-335544320.0,3.2794196158647537e-07,1293.6743387489705
12900.0,4.0,custom_newton,4,1.0078340350909634e-12,1.8308633944834026e+24,2.265897510405591e+23,1.9040885472396326e+17,383581.33490302466,1.0716240950604683e-13,2.265901318582683e+23,-268435456.0,4.0838494896888733e-07,1496.640538927431
13100.0,4.0,custom_newton,4,1.2414646621963037e-12,1.750828570362506e+24,2.497862165872038e+23,2.8558363282309443e+17,938893.3108946384,5.499951663334843e-13,2.497867877544704e+23,973078528.0,5.031470209360123e-07,1718.975218087578
13300.0,4.0,custom_newton,4,1.5006900441717987e-12,1.66981609957331e+24,2.7402903731032843e+23,4.2331054498861536e+17,2243465.8788806554,2.7004845662006474e-12,2.7402988393141835e+23,-67108864.0,6.082118488848209e-07,1960.2993689153066
13500.0,4.0,custom_newton,4,1.7881726246018589e-12,1.5880250204871255e+24,2.991916771385375e+23,6.204248505277123e+17,5239544.943002805,1.2713799587938645e-11,2.9919291798823794e+23,-637534208.0,7.246853783726692e-07,2219.789306125245
13700.0,4.0,custom_newton,4,2.0914526695517376e-12,1.505701568675679e+24,3.2512430657104216e+23,8.995706469662002e+17,11973899.153243268,5.7516103943561214e-11,3.251261057123357e+23,-402653184.0,8.476199582219124e-07,2496.143830564718
13900.0,4.0,custom_newton,4,2.403316464717177e-12,1.4231366987935132e+24,3.516549704283197e+23,1.290912807602838e+18,26804926.904589307,2.505309207058416e-10,3.516575522539327e+23,-2348810240.0,9.740469977259636e-07,2787.5665125751743
14100.0,4.0,custom_newton,4,2.7017390839863997e-12,1.3406619972777454e+24,3.7859161360736375e+23,1.8342662165805857e+18,58840036.31160438,1.0527326866853956e-09,3.7859528213979796e+23,872415232.0,1.0950025171041489e-06,3091.7667374155662
14300.0,4.0,custom_newton,4,2.970851887581648e-12,1.2586438806936086e+24,4.057250198640958e+23,2.5817218165369324e+18,126773033.53677087,4.275021230892909e-09,4.0573018330772984e+23,536870912.0,1.2040836736559868e-06,3405.9826110621825
14500.0,4.0,custom_newton,4,3.190176486823318e-12,1.1774760564493905e+24,4.3283267499607315e+23,3.6008594272321275e+18,268329026.4053861,1.6805556184659094e-08,4.3283987671492935e+23,939524096.0,1.2929667718708515e-06,3727.027862202981
14700.0,4.0,custom_newton,4,3.346466532116734e-12,1.0975703294913457e+24,4.5968350890473395e+23,4.978648292146379e+18,558421007.373584,6.405402070116802e-08,4.596934662013181e+23,-1811939328.0,1.356296706944704e-06,4051.363476542977
14900.0,4.0,custom_newton,4,3.4159370382458653e-12,1.0193459670348725e+24,4.860434027856344e+23,6.826147767938192e+18,1143540008.9934363,2.3705941720609281e-07,4.860570550811713e+23,-2348810240.0,1.3844110071659088e-06,4375.193000232658
15100.0,4.0,custom_newton,4,3.3912313465889053e-12,9.432179752637393e+23,5.116812725348977e+23,9.284132370540251e+18,2305975578.0947456,8.530572080342781e-07,5.1169984079964475e+23,-939524096.0,1.3744574971497059e-06,4694.578362158594
15300.0,4.0,custom_newton,4,3.270166724201585e-12,8.695847837920868e+23,5.363754645801559e+23,1.2529777388291418e+19,4582117622.173861,2.988524578569977e-06,5.3640052413495046e+23,4227858432.0,1.3253302313387394e-06,5005.570884839131
15500.0,4.0,custom_newton,4,3.0570308997554567e-12,7.988159572054971e+23,5.599201355065773e+23,1.678455329494818e+19,8977532723.177938,1.0204602955721634e-05,5.5995370461318945e+23,-4630511616.0,1.2390082702040672e-06,5304.350151190767
15700.0,4.0,custom_newton,4,2.7718218576208356e-12,7.312406368358993e+23,5.8213124334277865e+23,2.232348903800277e+19,17353018830.2687,3.3998117221343e-05,5.821758903209051e+23,-1677721600.0,1.1234660632908344e-06,5587.36188604179
15900.0,4.0,custom_newton,4,2.4288454081154386e-12,6.671374392706978e+23,6.0285176712093017e+23,2.948597569378866e+19,33108995343.950912,0.00011062392389333591,6.029107390724157e+23,-1342177280.0,9.844079613685608e-07,5851.4453064897725
16100.0,4.0,custom_newton,4,2.060473812879365e-12,6.06726485468648e+23,6.219558003438615e+23,3.868829267304309e+19,62384108526.24022,0.0003518465624730069,6.220331769293927e+23,-2013265920.0,8.351053111255169e-07,6093.940726528165
16300.0,4.0,custom_newton,4,1.6939915636538994e-12,5.5016410064806706e+23,6.393512357412636e+23,5.04380482680339e+19,116129504296.54742,0.0010947199557407579,6.39452111838148e+23,-134217728.0,6.865593604743481e-07,6312.769653341508
16500.0,4.0,custom_newton,4,1.3458847514446243e-12,4.975405192616513e+23,6.549808681983232e+23,6.535073441372684e+19,213656615074.34424,0.0033342419254995684,6.551115696677951e+23,3489660928.0,5.455221980810165e-07,6506.482073019791
16700.0,4.0,custom_newton,4,1.036594282458431e-12,4.488806750071539e+23,6.688218772969912e+23,8.416860154775437e+19,388635434008.8641,0.009947205835694644,6.689902145012556e+23,2952790016.0,4.200846888124943e-07,6674.268778145145
16900.0,4.0,custom_newton,4,7.7210206880147e-13,4.041478879281644e+23,6.808837919400438e+23,1.0778206272518147e+20,699120843149.889,0.029083786128610883,6.810993560675926e+23,1073741824.0,3.129243850708008e-07,6815.939973263388
17100.0,4.0,custom_newton,4,5.583602759542707e-13,3.632500186093155e+23,6.912051662795177e+23,1.3725383584068908e+20,1244124498496.9287,0.08337902763044415,6.914796739549298e+23,-1610612736.0,2.262531779706478e-07,6931.874487193437
17300.0,4.0,custom_newton,4,3.941142877381734e-13,3.260474782482351e+23,6.998492903575969e+23,1.7384602789736327e+20,2190703290479.1611,0.23448081259704506,7.001969824199645e+23,671088640.0,1.5960540622472763e-07,7022.946267956971
17500.0,4.0,custom_newton,4,2.705609172701623e-13,2.9236238573581517e+23,7.068993087660463e+23,2.1905035445405712e+20,3817756816748.8823,0.6471028240649078,7.073374094864091e+23,1342177280.0,1.0960502550005913e-07,7090.436146460305
17700.0,4.0,custom_newton,4,1.8539777813290777e-13,2.6198815486314826e+23,7.124531233440759e+23,2.7462166909655905e+20,6586082269158.05,1.7531205649962607,7.130023667020291e+23,1879048192.0,7.497146725654602e-08,7135.937056398978
17900.0,4.0,custom_newton,4,1.2126299775284958e-13,2.3469886602465542e+23,7.16618417194872e+23,3.426149500651862e+20,11249247753707.846,4.664115204257667,7.173036471287488e+23,-1207959552.0,4.895264282822609e-08,7161.260126348278
18100.0,4.0,custom_newton,4,7.928059370418781e-14,2.1025790487686808e+23,7.195080690946069e+23,4.25425851663448e+20,19027248745814.805,12.189464664984813,7.203589208550148e+23,-671088640.0,3.189779818058014e-08,7168.34759933189
18300.0,4.0,custom_newton,4,5.147618917247995e-14,1.8842550753399443e+23,7.212361443997361e+23,5.258348739170198e+20,31875727534204.773,31.30340099801727,7.222878142431973e+23,0.0,2.066371962428093e-08,7159.196729493303
18500.0,4.0,custom_newton,4,3.4802992328829706e-14,1.6896501147536575e+23,7.219145647728136e+23,6.470551317584392e+20,52899162284344.445,79.01693685215083,7.232086751950297e+23,1744830464.0,1.3620592653751373e-08,7135.796976671053
18700.0,4.0,custom_newton,4,2.8232132953104098e-14,1.5164775288506527e+23,7.216504851379317e+23,7.927836108211402e+20,86978767627496.3,196.10956798060215,7.232360526205102e+23,0.0,8.96397978067398e-09,7100.081210232078
18900.0,4.0,custom_newton,4,2.0662919665349795e-14,1.3625666231467144e+23,7.205443485961061e+23,9.672556761958488e+20,141717428522889.53,478.68984179727596,7.224788603736528e+23,2818572288.0,5.762558430433273e-09,7053.890383685024
19100.0,4.0,custom_newton,4,1.3451505507658078e-14,1.2258868700254875e+23,7.18688550741583e+23,1.175302448170675e+21,228848157600236.1,1149.5095438779003,7.210391563244725e+23,3758096384.0,2.9685907065868378e-09,6998.950295445229
19300.0,4.0,custom_newton,4,1.8168172136307987e-14,1.1045621172113393e+23,7.161666228643434e+23,1.422410469571981e+21,366313668308429.06,2716.4349773352556,7.19011444902432e+23,3489660928.0,2.735760062932968e-09,6936.858580696749
19500.0,4.0,custom_newton,4,1.402983527723102e-14,9.968766627965429e+22,7.130528358843551e+23,1.7147828572173655e+21,581308248549153.6,6318.864013923619,7.164824033427147e+23,0.0,2.9103830456733704e-10,6869.079914390923
19700.0,4.0,custom_newton,4,5.038562119966464e-15,9.01275039769421e+22,7.094121297310443e+23,2.0594008497755432e+21,914686184645181.2,14472.885414770943,7.135309341746561e+23,2281701376.0,4.656612873077393e-10,6796.947460270595
19900.0,4.0,custom_newton,4,9.890838531148237e-15,8.163571848695033e+22,7.05300282519882e+23,2.4640843314162434e+21,1427292126996857.0,32648.97274662479,7.102284554645886e+23,-2281701376.0,7.566995918750763e-10,6721.668793094909
20100.0,4.0,custom_newton,4,9.617900267061315e-15,7.4087042909787465e+22,7.007642471279963e+23,2.9375495221005884e+21,2208968369716258.2,72560.78091766316,7.066393527990966e+23,-6039797760.0,7.566995918750763e-10,6644.334782810265
20300.0,4.0,custom_newton,4,1.984827370014007e-14,6.736994860102044e+22,6.958425972530202e+23,3.4894615810990355e+21,3391254188443930.5,158916.67560755598,7.028215305889858e+23,4966055936.0,7.566995918750763e-10,6565.930210114584
20500.0,4.0,custom_newton,4,6.086229649336174e-15,6.138553598969983e+22,6.90566039149538e+23,4.130479374522777e+21,5165126929282846.0,343072.50868506415,6.988270133939664e+23,2147483648.0,5.820766091346741e-11,6487.345149937293
20700.0,4.0,custom_newton,4,1.0443757795974662e-14,5.604638673786358e+22,6.849579580229921e+23,4.872289120623813e+21,7805558456138863.0,730232.7994582144,6.947025596809143e+23,-805306368.0,-1.1641532182693481e-10,6409.386394418781
20900.0,4.0,custom_newton,4,1.2645015951972368e-14,5.127542714932873e+22,6.790349790576617e+23,5.727623066942816e+21,1.1705189214434166e+16,1532856.4971538642,6.90490260307118e+23,3087007744.0,6.402842700481415e-10,6332.788382291604
21100.0,4.0,custom_newton,4,7.509828275718289e-15,4.700483691343028e+22,6.728075321239764e+23,6.710258800160566e+21,1.7420069975635586e+16,3174004.0520188967,6.862281019845073e+23,-134217728.0,1.1059455573558807e-09,6258.223256543176
21300.0,4.0,custom_newton,4,1.1771481307410689e-14,4.3175024875220645e+22,6.662804164024954e+23,7.834994284563672e+21,2.5731199797905572e+16,6484481.8517216705,6.81950482165222e+23,-134217728.0,5.238689482212067e-10,6186.309790551113
21500.0,4.0,custom_newton,4,2.1788048620517545e-14,3.973368414740738e+22,6.594533666160997e+23,9.117593324584092e+21,3.772650380920362e+16,13073611.930564899,6.776886664447812e+23,1879048192.0,1.280568540096283e-09,6117.621010405028
21700.0,4.0,custom_newton,4,9.995920628715205e-15,3.6634932027677544e+22,6.523216264357914e+23,1.0574695922091046e+22,5.4908943094947016e+16,26016783.380287435,6.734711830068033e+23,402653184.0,-2.9103830456733704e-10,6052.690404547805
21900.0,4.0,custom_newton,4,1.0553029632396137e-14,3.3838535362496464e+22,6.448765370559615e+23,1.2223688034826106e+22,7.933761541812707e+16,51112716.55730233,6.693241511384585e+23,-1744830464.0,5.238689482212067e-10,5992.016657833913
22100.0,4.0,custom_newton,4,1.8044489426849535e-14,3.1309218753162234e+22,6.371061500192311e+23,1.4082525633058196e+22,1.1380995693162984e+17,99150715.95729473,6.65271542715215e+23,-3758096384.0,4.0745362639427185e-10,5936.066881741713
22300.0,4.0,custom_newton,4,7.169786878709237e-15,2.901605094442883e+22,6.289958731695591e+23,1.6169508793723352e+22,1.6209443802414634e+17,189942950.383063,6.613353770403183e+23,-2281701376.0,4.0745362639427185e-10,5885.2783411614455
22500.0,4.0,custom_newton,4,1.1657160135961847e-14,2.6931903552519682e+22,6.205291571618085e+23,1.8503002951855813e+22,2.2922438447068778e+17,359397385.2291509,6.575358507386747e+23,-268435456.0,1.3969838619232178e-09,5840.058705352174
22700.0,4.0,custom_newton,4,6.809005815120773e-15,2.5032975725924025e+22,6.116882272969406e+23,2.1101106409405854e+22,3.218646485683383e+17,671754492.2334846,6.538914057097008e+23,134217728.0,2.0954757928848267e-09,5800.784879765841
22900.0,4.0,custom_newton,4,1.5510155744627794e-14,2.329837819516786e+22,6.0245486165938024e+23,2.398126579858334e+22,4.487636849110368e+17,1240468885.7431173,6.504187395476097e+23,3087007744.0,1.9208528101444244e-09,5767.800508787095
23100.0,4.0,custom_newton,4,1.1206183803213435e-14,2.170977031136416e+22,5.928112117520836e+23,2.7159844363462297e+22,6.213040216886144e+17,2263358916.2165527,6.471327643910781e+23,-4026531840.0,1.280568540096283e-09,5741.412278120887
23300.0,4.0,custom_newton,4,1.2146167637770371e-14,2.0251043991783062e+22,5.8274065630009196e+23,3.0651651531529255e+22,8.541640328666226e+17,4080972555.051374,6.440465218552642e+23,-1207959552.0,3.026798367500305e-09,5721.885189332727
23500.0,4.0,custom_newton,4,1.414123463671837e-14,1.8908048908546352e+22,5.722286729882473e+23,3.446944607737968e+22,1.1661032014406157e+18,7272200380.676293,6.411710634526424e+23,2281701376.0,2.9685907065868378e-09,5709.437026283274
23700.0,4.0,custom_newton,4,1.136199216375256e-14,1.7668353722247719e+22,5.612637070930406e+23,3.862342892794611e+22,1.5808816521383475e+18,12808815899.255796,6.385153075939382e+23,-2147483648.0,4.132743924856186e-09,5704.232280959926
23900.0,4.0,custom_newton,4,1.59542226507715e-14,1.652103864189267e+22,5.498380108335344e+23,4.31207449492753e+22,2.1283226174777213e+18,22301964094.55371,6.36085885700024e+23,-2550136832.0,5.413312464952469e-09,5706.375850440979
24100.0,4.0,custom_newton,4,1.9370694089425782e-14,1.5456515065045649e+22,5.379484234098984e+23,4.796501548622939e+22,2.84552375437104e+18,38390188259.638596,6.338869909537731e+23,-671088640.0,5.471520125865936e-09,5715.90685267322
24300.0,4.0,custom_newton,4,2.4079699398408502e-14,1.4466368505682726e+22,5.255970596876099e+23,5.315592461982481e+22,3.7782200022221425e+18,65342455599.99912,6.319202435875243e+23,-3087007744.0,6.9267116487026215e-09,5732.792931483068
24500.0,4.0,custom_newton,4,2.7853778584001712e-14,1.354322144630413e+22,5.127918757604904e+23,5.868888176784844e+22,4.982297195795074e+18,109983574116.68324,6.301845861882129e+23,-1610612736.0,9.604264050722122e-09,5756.92542638496
24700.0,4.0,custom_newton,4,2.993350191835816e-14,1.2680613153628922e+22,4.9954708241247584e+23,6.4554781230594504e+22,6.525452199424266e+18,183097023106.9682,6.286762212309931e+23,-2550136832.0,1.1350493878126144e-08,5788.115767126571
24900.0,4.0,custom_newton,4,3.365205379679662e-14,1.1872893873945674e+22,4.858833827509436e+23,7.073987560489587e+22,8.488992216890818e+18,301526293129.9359,6.273886009385916e+23,-536870912.0,1.3271346688270569e-08,5826.0934151400215
25100.0,4.0,custom_newton,4,3.997196415491879e-14,1.111513117608791e+22,4.718280176685504e+23,7.722577488115148e+22,1.0969763438155559e+19,491286494074.2409,6.263124767231285e+23,-4294967296.0,1.5366822481155396e-08,5870.505614926174
25300.0,4.0,custom_newton,4,4.4051026593398405e-14,1.0403026538095159e+22,4.574146117118763e+23,8.39895768990117e+22,1.4082197536682408e+19,792121146983.3246,6.254360121056732e+23,-5100273664.0,1.728767529129982e-08,5920.919140838195
25500.0,4.0,custom_newton,4,4.789852180044225e-14,9.732840578455806e+21,4.4268282161830394e+23,9.10041281901115e+22,1.7960463867233714e+19,1264104835096.1963,6.247449593951801e+23,-4831838208.0,1.9033905118703842e-08,5976.824133596962
25700.0,4.0,custom_newton,4,5.364303370539378e-14,9.10132561415946e+21,4.2767779937969685e+23,9.823840765207565e+22,2.2760715566984712e+19,1997113609940.6438,6.242228968385332e+23,-4294967296.0,2.112938091158867e-08,6037.640022313938
25900.0,4.0,custom_newton,4,5.750348750569204e-14,8.505664484676745e+21,4.1244949039945914e+23,1.0565801951933573e+23,2.8663419062240236e+19,3124278001417.288,6.238515197078105e+23,-4026531840.0,2.2526364773511887e-08,6102.723428551028
26100.0,4.0,custom_newton,4,5.662089727120873e-14,7.943414811983103e+21,3.970517944726358e+23,1.1322577716643552e+23,3.5875758571522437e+19,4840918657103.401,6.23610976100579e+23,-6174015488.0,2.264278009533882e-08,6171.377855554925
26300.0,4.0,custom_newton,4,5.989634459661277e-14,7.412458070110291e+21,3.815416224971473e+23,1.2090235569692101e+23,4.463410985555997e+19,7430967707598.834,6.23480236250275e+23,-4831838208.0,2.3923348635435104e-08,6242.864883984853
26500.0,4.0,custom_newton,4,5.82435167035784e-14,6.910953011876394e+21,3.659778848204528e+23,1.2864698917107468e+23,5.5206580448226755e+19,11303531919897.158,6.234374829491528e+23,-8187281408.0,2.264278009533882e-08,6316.416529648796
26700.0,4.0,custom_newton,4,5.6769106649243604e-14,6.43729314410052e+21,3.504204479684258e+23,1.3641818769165876e+23,6.789561666010569e+19,17043096232376.885,6.234605102698882e+23,-7784628224.0,2.1827872842550278e-08,6391.248371936597
26900.0,4.0,custom_newton,4,5.865930420059811e-14,5.990068055198472e+21,3.349290954016445e+23,1.44174450259063e+23,8.304068054705363e+19,25477947286700.61,6.235271180633109e+23,-12616466432.0,2.1827872842550278e-08,6466.573035253952
27100.0,4.0,custom_newton,4,5.438058118868897e-14,5.568028480749033e+21,3.195625252272227e+23,1.5187495110562906e+23,1.0102100257871161e+20,37772776085313.05,6.23615490597302e+23,-6039797760.0,2.1595042198896408e-08,6541.613599949934
27300.0,4.0,custom_newton,4,5.216209088426981e-14,5.1700550446158e+21,3.0437741384698996e+23,1.5948017986427775e+23,1.222584177593067e+20,55553170088783.195,6.237045490510331e+23,-2952790016.0,2.0547304302453995e-08,6615.616532993344
27500.0,4.0,custom_newton,4,4.8774534903615126e-14,4.795130637686444e+21,2.894275697347932e+23,1.6695251915560364e+23,1.4722029430921087e+20,81071916677623.27,6.237742692532119e+23,-3892314112.0,1.9208528101444244e-08,6687.863760106212
27700.0,4.0,custom_newton,4,4.4640752707253027e-14,4.4423163964333495e+21,2.7476319626528026e+23,1.742567467477153e+23,1.764225646017948e+20,117429818963421.06,6.238059579242304e+23,-5100273664.0,1.7636921256780624e-08,6757.683547649952
27900.0,4.0,custom_newton,4,4.0272384446433907e-14,4.1107312234068773e+21,2.6043027707089905e+23,1.813604531444812e+23,2.1043286777871375e+20,168867199752842.66,6.237824826386632e+23,-3087007744.0,1.5366822481155396e-08,6824.459921212372
28100.0,4.0,custom_newton,4,3.557776097462255e-14,3.799534756232087e+21,2.464700920343214e+23,1.8823436911828925e+23,2.4987381226956823e+20,241146592953826.66,6.236884526722869e+23,-8187281408.0,1.2922100722789764e-08,6887.6404151477955
28300.0,4.0,custom_newton,4,3.241227534690797e-14,3.50791364597734e+21,2.3291886692946805e+23,1.9485260118484818e+23,2.9542636426849006e+20,342052474971308.75,6.23510349760175e+23,-4697620480.0,1.2514647096395493e-08,6946.742019633933
28500.0,4.0,custom_newton,4,2.6900798517058652e-14,3.235070955307381e+21,2.198075550607285e+23,2.011927762118726e+23,3.478333650384337e+20,482040484799184.3,6.232366095077491e+23,-1879048192.0,1.0186340659856796e-08,7001.3552654183
28700.0,4.0,custom_newton,4,2.3669724378171342e-14,2.9802184368409716e+21,2.071617451356938e+23,2.0723609917670176e+23,4.079031757120097e+20,675076669714920.0,6.228576557165402e+23,0.0,9.19681042432785e-09,7051.146457713292
28900.0,4.0,custom_newton,4,2.0742335355610495e-14,2.74257140726512e+21,1.9500168613023943e+23,2.1296733047729587e+23,4.7651344304501555e+20,939717162891409.1,6.223658911728324e+23,-2550136832.0,7.741618901491165e-09,7095.858136325259
29100.0,4.0,custom_newton,4,1.9775895429882988e-14,2.521345896833764e+21,1.8334241712702585e+23,2.1837469111279168e+23,5.546149733851114e+20,1300490682952887.2,6.217556494747285e+23,1073741824.0,6.51925802230835e-09,7135.307896203268
29300.0,4.0,custom_newton,4,2.0209949150821688e-14,2.315757729605374e+21,1.7219398806271105e+23,2.2344970545957263e+23,6.432356949914168e+20,1789660724077244.5,6.210231132254689e+23,-4697620480.0,6.111804395914078e-09,7169.385748936808
29500.0,4.0,custom_newton,4,1.523498769060808e-14,2.1250231786789677e+21,1.6156175601049863e+23,2.2818699227217966e+23,7.434846808438187e+20,2449461709609756.5,6.201662043952333e+23,-2952790016.0,4.773028194904327e-09,7198.050239866747
29700.0,4.0,custom_newton,4,1.099204094268909e-14,1.9483608430603322e+21,1.5144674102912627e+23,2.325840149516363e+23,8.565561952840385e+20,3334924195436171.5,6.191844528579473e+23,-402653184.0,3.899913281202316e-09,7221.323556783626
29900.0,4.0,custom_newton,4,1.3000541353324912e-14,1.7849944078157407e+21,1.418460256743078e+23,2.3664080208268333e+23,9.837337183099152e+20,4517428967262877.0,6.180788490643184e+23,-1610612736.0,2.6775524020195007e-09,7239.28587488068
30000.0,4.0,custom_newton,3,6.911491040225696e-09,1.708056789021785e+21,1.372366485634047e+23,2.3854224564765173e+23,1.0530386876705355e+21,5247923489862751.0,6.174802768713132e+23,-42100611612672.0,0.002801091002766043,7246.314873921799
