T_K,P_atm,pair,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q11_A2,Q22_A2,Ast,Bst,Cst,source
21700.0,1.0,e-__Ar4+,attraction,2.4353878297854297e-08,7.906585343665319,3.3426764605275825e-17,3.7064527795295495e-17,3342.6764605275825,3706.4527795295494,1.1087326043735581,1.2137981040591685,0.447406211511784,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar+__Ar+,repulsion,2.4353878297854297e-08,31.626341374661276,2.922771091687562e-18,3.397240311380942e-18,292.27710916875617,339.7240311380942,1.1637628758892853,1.2063605665348633,0.43947912859022076,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar+__Ar2+,repulsion,2.4353878297854297e-08,15.813170687330638,9.19410822400332e-18,1.0969105645532894e-17,919.410822400332,1096.9105645532893,1.19509445386782,1.2431227078486144,0.4617107065687557,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar+__Ar3+,repulsion,2.4353878297854297e-08,10.542113791553758,1.7524802258749677e-17,2.1290031472654916e-17,1752.4802258749678,2129.0031472654914,1.2156266376431326,1.266638200377605,0.4769197315875057,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar+__Ar4+,repulsion,2.4353878297854297e-08,7.906585343665319,2.7364704501573065e-17,3.368947651982684e-17,2736.4704501573065,3368.947651982684,1.2312614168654532,1.2840267419879674,0.48915526354136823,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar2+__Ar2+,repulsion,2.4353878297854297e-08,7.906585343665319,2.7364704501573065e-17,3.368947651982684e-17,2736.4704501573065,3368.947651982684,1.2312614168654532,1.2840267419879674,0.48915526354136823,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar2+__Ar3+,repulsion,2.4353878297854297e-08,5.271056895776879,5.045999630673549e-17,6.3228813399315e-17,5045.999630673549,6322.8813399315,1.2541475059093843,1.3088947453995208,0.5088447009963127,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar2+__Ar4+,repulsion,2.4353878297854297e-08,3.9532926718326595,7.649966734610752e-17,9.717597218060534e-17,7649.966734610752,9717.597218060533,1.270435446300506,1.326130362730102,0.5236811984341425,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar3+__Ar3+,repulsion,2.4353878297854297e-08,3.5140379305179192,9.097893127580218e-17,1.159704696890821e-16,9097.893127580219,11597.04696890821,1.2768076338545928,1.332451572783756,0.5305121834921235,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar3+__Ar4+,repulsion,2.4353878297854297e-08,2.6355284478884395,1.3637783884041813e-16,1.756968893256148e-16,13637.783884041814,17569.68893256148,1.2923715400775495,1.347890967756929,0.5471966909631331,Mason1967 Table I/II + electron-only Debye length
21700.0,1.0,Ar4+__Ar4+,repulsion,2.4353878297854297e-08,1.9766463359163298,1.978253007644328e-16,2.5865046370814885e-16,19782.53007644328,25865.046370814885,1.3078151351342768,1.3631354925312802,0.5639506738963312,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,e-__e-,repulsion,2.4520637052304405e-08,32.13637991963828,2.884051638219432e-18,3.350443123011412e-18,288.4051638219432,335.0443123011412,1.1630843017847263,1.2055527402199122,0.43901058932754916,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,e-__Ar+,attraction,2.4520637052304405e-08,32.13637991963828,3.1153464243018284e-18,3.4471505442072166e-18,311.5346424301828,344.71505442072163,1.1067368591774147,1.165568485616405,0.4191579316747702,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,e-__Ar2+,attraction,2.4520637052304405e-08,16.06818995981914,1.0297053550034176e-17,1.1435283517028437e-17,1029.7053550034175,1143.5283517028438,1.1105631585155424,1.1875369181539386,0.4318474131190497,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,e-__Ar3+,attraction,2.4520637052304405e-08,10.712126639879425,2.043175314947219e-17,2.2693302597675644e-17,2043.175314947219,2269.3302597675643,1.1106801510156865,1.201868499421607,0.4402708731294343,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,e-__Ar4+,attraction,2.4520637052304405e-08,8.03409497990957,3.299735368899848e-17,3.6594563889818204e-17,3299.735368899848,3659.4563889818205,1.1089343055828038,1.2131284720859807,0.44699708325158843,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar+__Ar+,repulsion,2.4520637052304405e-08,32.13637991963828,2.884051638219432e-18,3.350443123011412e-18,288.4051638219432,335.0443123011412,1.1630843017847263,1.2055527402199122,0.43901058932754916,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar+__Ar2+,repulsion,2.4520637052304405e-08,16.06818995981914,9.081386898187526e-18,1.0828046773983021e-17,908.1386898187526,1082.8046773983021,1.1942843194776835,1.2421948616240137,0.4611106070205063,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar+__Ar3+,repulsion,2.4520637052304405e-08,10.712126639879425,1.7328667917808076e-17,2.1034292385083203e-17,1732.8667917808077,2103.4292385083204,1.214816503252996,1.2657103541530041,0.47631963203925637,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar+__Ar4+,repulsion,2.4520637052304405e-08,8.03409497990957,2.7065521390707946e-17,3.329856057372448e-17,2706.5521390707945,3329.856057372448,1.230365578517507,1.2830408022632598,0.4884151310260014,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar2+__Ar2+,repulsion,2.4520637052304405e-08,8.03409497990957,2.7065521390707946e-17,3.329856057372448e-17,2706.5521390707945,3329.856057372448,1.230365578517507,1.2830408022632598,0.4884151310260014,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar2+__Ar3+,repulsion,2.4520637052304405e-08,5.356063319939713,4.9950711216316876e-17,6.254920591420422e-17,4995.071121631688,6254.920591420422,1.253239999373448,1.30793199933531,0.5080239994333791,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar2+__Ar4+,repulsion,2.4520637052304405e-08,4.017047489954785,7.57535351664949e-17,9.617418208218861e-17,7575.35351664949,9617.418208218862,1.2695587590745314,1.3252440748442855,0.5227818342934893,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar3+__Ar3+,repulsion,2.4520637052304405e-08,3.5707088799598083,9.01037508203499e-17,1.1479785919675533e-16,9010.37508203499,11479.785919675533,1.2759421056600024,1.3315929688147223,0.5295843372675226,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar3+__Ar4+,repulsion,2.4520637052304405e-08,2.6780316599698564,1.3528308892267767e-16,1.7416628843580595e-16,13528.308892267767,17416.628843580595,1.291506011882959,1.3470323637878954,0.5462688447385322,Mason1967 Table I/II + electron-only Debye length
21900.0,1.0,Ar4+__Ar4+,repulsion,2.4520637052304405e-08,2.0085237449773925,1.9623419012001964e-16,2.564399890758364e-16,19623.419012001963,25643.998907583642,1.3070699181059156,1.3624717587610684,0.5629533522095417,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,e-__e-,repulsion,2.4681510365553068e-08,32.64262646044367,2.8459229036302523e-18,3.3044376215613586e-18,284.59229036302526,330.44376215613585,1.1624213400029415,1.2047635000035017,0.4385528300020311,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,e-__Ar+,attraction,2.4681510365553068e-08,32.64262646044367,3.0714140664296677e-18,3.398187576395465e-18,307.1414066429668,339.8187576395465,1.106612835714836,1.1650994514306525,0.41888959000119064,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,e-__Ar2+,attraction,2.4681510365553068e-08,16.321313230221836,1.0157566236833343e-17,1.1280326283413014e-17,1015.7566236833344,1128.0326283413015,1.1105586485714487,1.1869844500024513,0.4315226971442979,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,e-__Ar3+,attraction,2.4681510365553068e-08,10.880875486814558,2.0167214105706447e-17,2.239935194191485e-17,2016.7214105706446,2239.935194191485,1.1106756410715928,1.2013160312701197,0.43994615715468255,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,e-__Ar4+,attraction,2.4681510365553068e-08,8.160656615110918,3.2578143835881616e-17,3.6133890578287864e-17,3257.8143835881615,3613.3890578287865,1.1090603880760332,1.212498059619834,0.4466188357719004,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar+__Ar+,repulsion,2.4681510365553068e-08,32.64262646044367,2.8459229036302523e-18,3.3044376215613586e-18,284.59229036302526,330.44376215613585,1.1624213400029415,1.2047635000035017,0.4385528300020311,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar+__Ar2+,repulsion,2.4681510365553068e-08,16.321313230221836,8.969991572477836e-18,1.0688955424236346e-17,896.9991572477835,1068.8955424236347,1.1934928242892262,1.241288362861165,0.4605243142883157,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar+__Ar3+,repulsion,2.4681510365553068e-08,10.880875486814558,1.7133963372631258e-17,2.0781314230139888e-17,1713.3963372631258,2078.1314230139888,1.2140250080645387,1.2648038553901555,0.47573333930706574,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar+__Ar4+,repulsion,2.4681510365553068e-08,8.160656615110918,2.67745261083535e-17,3.291538972742406e-17,2677.4526108353502,3291.538972742406,1.229504014813773,1.2820881789810827,0.4877356864791545,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar2+__Ar2+,repulsion,2.4681510365553068e-08,8.160656615110918,2.67745261083535e-17,3.291538972742406e-17,2677.4526108353502,3291.538972742406,1.229504014813773,1.2820881789810827,0.4877356864791545,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar2+__Ar3+,repulsion,2.4681510365553068e-08,5.440437743407279,4.944229184037439e-17,6.187311327561072e-17,4944.229184037439,6187.311327561072,1.2523533723330058,1.3069914036924062,0.5072221801968053,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar2+__Ar4+,repulsion,2.4681510365553068e-08,4.080328307555459,7.508476790483769e-17,9.524294409269522e-17,7508.476790483769,9524.294409269522,1.2686721320340895,1.3243034792013817,0.5219800150569156,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar3+__Ar3+,repulsion,2.4681510365553068e-08,3.6269584956048524,8.922760693454894e-17,1.1362736370101397e-16,8922.760693454893,11362.736370101396,1.2750964911424199,1.3307541192132804,0.528677838504674,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar3+__Ar4+,repulsion,2.4681510365553068e-08,2.7202188717036395,1.341741637047038e-16,1.7262447389692511e-16,13417.416370470379,17262.447389692512,1.2906603973653763,1.3461935141864534,0.5453623459756836,Mason1967 Table I/II + electron-only Debye length
22100.0,1.0,Ar4+__Ar4+,repulsion,2.4681510365553068e-08,2.0401641537777295,1.950603922433354e-16,2.546573256154921e-16,19506.039224333537,25465.732561549212,1.306224303588333,1.3616329091596264,0.562046853446693,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,e-__e-,repulsion,2.4836241390426323e-08,33.14452690346685,2.808368813277016e-18,3.2592007463091243e-18,280.8368813277016,325.92007463091244,1.1617741425857278,1.2039930268877712,0.4381059555949073,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,e-__Ar+,attraction,2.4836241390426323e-08,33.14452690346685,3.0282646248136813e-18,3.3501116747632956e-18,302.82646248136814,335.01116747632955,1.1064917613680783,1.1646415702647326,0.4186276291418422,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,e-__Ar2+,attraction,2.4836241390426323e-08,16.572263451733424,1.0020328752115506e-17,1.1127870590030024e-17,1002.0328752115506,1112.7870590030025,1.11055424586793,1.1864451188214398,0.43120570249096873,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,e-__Ar3+,attraction,2.4836241390426323e-08,11.048175634488947,1.9906416477378433e-17,2.2109564529002728e-17,1990.6416477378434,2210.956452900273,1.1106712383680744,1.200776700089108,0.43962916250135337,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,e-__Ar4+,attraction,2.4836241390426323e-08,8.286131725866712,3.216450256256521e-17,3.5679142651009364e-17,3216.450256256521,3567.9142651009365,1.109183472492384,1.21188263753808,0.4462495825228479,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar+__Ar+,repulsion,2.4836241390426323e-08,33.14452690346685,2.808368813277016e-18,3.2592007463091243e-18,280.8368813277016,325.92007463091244,1.1617741425857278,1.2039930268877712,0.4381059555949073,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar+__Ar2+,repulsion,2.4836241390426323e-08,16.572263451733424,8.859893849303533e-18,1.0551781658109616e-17,885.9893849303533,1055.1781658109617,1.1927201498217364,1.2404034194539544,0.4599519628309158,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar+__Ar3+,repulsion,2.4836241390426323e-08,11.048175634488947,1.6940680216253914e-17,2.0531044144594216e-17,1694.0680216253913,2053.1044144594216,1.2132523335970489,1.2639189119829448,0.4751609878496658,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar+__Ar4+,repulsion,2.4836241390426323e-08,8.286131725866712,2.6484976367693935e-17,3.2535483522237855e-17,2648.4976367693935,3253.5483522237855,1.228662937968709,1.2811582078353208,0.4870723982354861,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar2+__Ar2+,repulsion,2.4836241390426323e-08,8.286131725866712,2.6484976367693935e-17,3.2535483522237855e-17,2648.4976367693935,3253.5483522237855,1.228662937968709,1.2811582078353208,0.4870723982354861,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar2+__Ar3+,repulsion,2.4836241390426323e-08,5.524087817244474,4.8934849392171354e-17,6.120057362033577e-17,4893.484939217135,6120.057362033577,1.2514878281246185,1.3060731741843778,0.506439427173568,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar2+__Ar4+,repulsion,2.4836241390426323e-08,4.143065862933356,7.44114405355306e-17,9.431077170045449e-17,7441.14405355306,9431.077170045448,1.2678065878257019,1.3233852496933534,0.5211972620336783,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar3+__Ar3+,repulsion,2.4836241390426323e-08,3.682725211496316,8.835080527914514e-17,1.124592335780961e-16,8835.080527914513,11245.923357809608,1.2742709842327085,1.3299352163588467,0.5277928950974634,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar3+__Ar4+,repulsion,2.4836241390426323e-08,2.762043908622237,1.3305205165886618e-16,1.7107242557716192e-16,13305.205165886618,17107.242557716192,1.289834890455665,1.3453746113320197,0.5444774025684729,Mason1967 Table I/II + electron-only Debye length
22300.0,1.0,Ar4+__Ar4+,repulsion,2.4836241390426323e-08,2.071532931466678,1.9384178674434936e-16,2.5283079963246937e-16,19384.178674434937,25283.07996324694,1.3053987966786216,1.3608140063051928,0.5611619100394825,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,e-__e-,repulsion,2.498467020168902e-08,33.64164536303801,2.771377104559061e-18,3.2147136756863466e-18,277.1377104559061,321.47136756863466,1.161142700938562,1.2032413106411453,0.4376699601718642,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,e-__Ar+,attraction,2.498467020168902e-08,33.64164536303801,2.9858775092632707e-18,3.3028991158797967e-18,298.5877509263271,330.28991158797965,1.106373634529323,1.1641948360381664,0.41837204561798935,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,e-__Ar2+,attraction,2.498467020168902e-08,16.820822681519005,9.885288341478914e-18,1.0977857714418348e-17,988.5288341478914,1097.7857714418349,1.1105499503465208,1.1859189174488016,0.43089642494949976,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,e-__Ar3+,attraction,2.498467020168902e-08,11.213881787679336,1.9649288315925772e-17,2.1823860097968085e-17,1964.9288315925771,2182.3860097968086,1.1106669428466651,1.20025049871647,0.4393198849598844,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,e-__Ar4+,attraction,2.498467020168902e-08,8.410411340759502,3.1756335127395826e-17,3.523022637012093e-17,3175.633512739583,3523.022637012093,1.1093035604663684,1.2112821976681587,0.44588931860089526,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar+__Ar+,repulsion,2.498467020168902e-08,33.64164536303801,2.771377104559061e-18,3.2147136756863466e-18,277.1377104559061,321.47136756863466,1.161142700938562,1.2032413106411453,0.4376699601718642,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar+__Ar2+,repulsion,2.498467020168902e-08,16.820822681519005,8.751078293650877e-18,1.0416490299066566e-17,875.1078293650877,1041.6490299066566,1.1919662858144056,1.239540019650687,0.4593935450477079,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar+__Ar3+,repulsion,2.498467020168902e-08,11.213881787679336,1.674883675236003e-17,2.028345984638572e-17,1674.883675236003,2028.345984638572,1.212498469589718,1.2630555121796774,0.47460257006645795,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar+__Ar4+,repulsion,2.498467020168902e-08,8.410411340759502,2.6196935828785152e-17,3.21588529805802e-17,2619.6935828785154,3215.88529805802,1.2278423368131504,1.280250876476329,0.4864252574867933,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar2+__Ar2+,repulsion,2.498467020168902e-08,8.410411340759502,2.6196935828785152e-17,3.21588529805802e-17,2619.6935828785154,3215.88529805802,1.2278423368131504,1.280250876476329,0.4864252574867933,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar2+__Ar3+,repulsion,2.498467020168902e-08,5.606940893839668,4.8428577926332674e-17,6.053172445548026e-17,4842.857792633267,6053.172445548026,1.2506433552542044,1.3051772986175039,0.5056757299690198,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar2+__Ar4+,repulsion,2.498467020168902e-08,4.205205670379751,7.373412093515382e-17,9.337816602011586e-17,7373.4120935153815,9337.816602011586,1.266962114955288,1.3224893741264794,0.5204335648291301,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar3+__Ar3+,repulsion,2.498467020168902e-08,3.737960595893112,8.747380548301682e-17,1.112939093669606e-16,8747.380548301682,11129.390936696062,1.2734655739684662,1.3291362493767185,0.5269294952941959,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar3+__Ar4+,repulsion,2.498467020168902e-08,2.803470446919834,1.3191799528584185e-16,1.6951143775099254e-16,13191.799528584184,16951.143775099255,1.2890294801914228,1.3445756443498915,0.5436140027652053,Mason1967 Table I/II + electron-only Debye length
22500.0,1.0,Ar4+__Ar4+,repulsion,2.498467020168902e-08,2.1026028351898756,1.9258133874901417e-16,2.509636206709129e-16,19258.133874901418,25096.362067091293,1.3045933864143795,1.3600150393230646,0.5602985102362149,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,e-__e-,repulsion,2.5126744556619468e-08,34.13368457944435,2.7349392706371075e-18,3.1709617540116925e-18,273.49392706371077,317.09617540116926,1.1605268330325298,1.2025081345625355,0.43724471804627063,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,e-__Ar+,attraction,2.5126744556619468e-08,34.13368457944435,2.944235870002894e-18,3.2565302745798106e-18,294.4235870002894,325.65302745798107,1.1062584211455413,1.1637591199685926,0.41812276575126206,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,e-__Ar2+,attraction,2.5126744556619468e-08,17.066842289722175,9.752405273133178e-18,1.0830243390351028e-17,975.2405273133178,1083.024339035103,1.1105457607689289,1.1854056941937747,0.4305947753628718,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,e-__Ar3+,attraction,2.5126744556619468e-08,11.37789485981478,1.93957849233546e-17,2.154218863969446e-17,1939.57849233546,2154.218863969446,1.110662753269073,1.199737275461443,0.4390182353732564,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,e-__Ar4+,attraction,2.5126744556619468e-08,8.533421144861087,3.1353591723268356e-17,3.478709831929252e-17,3135.3591723268355,3478.7098319292522,1.1094206866163605,1.2106965669181975,0.4455379401509185,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar+__Ar+,repulsion,2.5126744556619468e-08,34.13368457944435,2.7349392706371075e-18,3.1709617540116925e-18,273.49392706371077,317.09617540116926,1.1605268330325298,1.2025081345625355,0.43724471804627063,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar+__Ar2+,repulsion,2.5126744556619468e-08,17.066842289722175,8.643542295777144e-18,1.0283060739629202e-17,864.3542295777144,1028.3060739629202,1.191231014947,1.2386979145546837,0.4588488999607407,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar+__Ar3+,repulsion,2.5126744556619468e-08,11.37789485981478,1.6558477815599617e-17,2.003856933984787e-17,1655.8477815599617,2003.856933984787,1.2117631987223125,1.2622134070836741,0.47405792497949073,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar+__Ar4+,repulsion,2.5126744556619468e-08,8.533421144861087,2.5910511101878616e-17,3.1785559065541785e-17,2591.0511101878615,3178.5559065541784,1.227041974788203,1.279365923343054,0.48579407767850175,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar2+__Ar2+,repulsion,2.5126744556619468e-08,8.533421144861087,2.5910511101878616e-17,3.1785559065541785e-17,2591.0511101878615,3178.5559065541784,1.227041974788203,1.279365923343054,0.48579407767850175,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar2+__Ar3+,repulsion,2.5126744556619468e-08,5.68894742990739,4.7923754064334514e-17,5.986680213294569e-17,4792.375406433452,5986.6802132945695,1.2498197102812492,1.3043035187331513,0.5049308684282602,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar2+__Ar4+,repulsion,2.5126744556619468e-08,4.266710572430544,7.305351399028265e-17,9.244579263394984e-17,7305.351399028265,9244.579263394984,1.2661384699823326,1.3216155942421268,0.5196887032883704,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar3+__Ar3+,repulsion,2.5126744556619468e-08,3.7926316199382604,8.659722083679928e-17,1.101320211290256e-16,8659.722083679928,11013.20211290256,1.272680028169956,1.3283569879445962,0.5260873901981927,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar3+__Ar4+,repulsion,2.5126744556619468e-08,2.844473714953695,1.3077349160636396e-16,1.6794311920618352e-16,13077.349160636397,16794.31192061835,1.2882439343929124,1.3437963829177693,0.5427718976692022,Mason1967 Table I/II + electron-only Debye length
22700.0,1.0,Ar4+__Ar4+,repulsion,2.5126744556619468e-08,2.133355286215272,1.912824326964468e-16,2.4905951755988015e-16,19128.24326964468,24905.951755988015,1.303807840615869,1.359235777890942,0.5594564051402118,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,e-__e-,repulsion,2.5262527293721606e-08,34.62050250249982,2.6990503955096693e-18,3.1279343063508882e-18,269.90503955096693,312.79343063508884,1.159926176049361,1.2017930667254297,0.4368299787007493,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,e-__Ar+,attraction,2.5262527293721606e-08,34.62050250249982,2.903326429880447e-18,3.210989439627622e-18,290.3326429880447,321.0989439627622,1.1061460533425675,1.1633341653682554,0.4178796426866461,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,e-__Ar2+,attraction,2.5262527293721606e-08,17.31025125124991,9.621652261720961e-18,1.0684997168159259e-17,962.165226172096,1068.499716815926,1.1105416746670025,1.184905146707801,0.4303005760241769,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,e-__Ar3+,attraction,2.5262527293721606e-08,11.540167500833274,1.914588766280591e-17,2.126452907632212e-17,1914.588766280591,2126.452907632212,1.1106586671671468,1.1992367279754692,0.43872403603456145,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,e-__Ar4+,attraction,2.5262527293721606e-08,8.655125625624954,3.095626552642491e-17,3.4349763223831107e-17,3095.6265526424913,3434.9763223831105,1.1095349199433702,1.2101254002831492,0.44519524016988954,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar+__Ar+,repulsion,2.5262527293721606e-08,34.62050250249982,2.6990503955096693e-18,3.1279343063508882e-18,269.90503955096693,312.79343063508884,1.159926176049361,1.2017930667254297,0.4368299787007493,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar+__Ar2+,repulsion,2.5262527293721606e-08,17.31025125124991,8.537295519203443e-18,1.0151486306857906e-17,853.7295519203443,1015.1486306857906,1.190513904058931,1.2378766080674937,0.4583177067103193,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar+__Ar3+,repulsion,2.5262527293721606e-08,11.540167500833274,1.6369673650917953e-17,1.9796409618153357e-17,1636.9673650917953,1979.6409618153357,1.2110460878342435,1.261392100596484,0.47352673172906934,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar+__Ar4+,repulsion,2.5262527293721606e-08,8.655125625624954,2.562584994758739e-17,3.1415710561483924e-17,2562.584994758739,3141.5710561483925,1.2262613803869704,1.2785028270945367,0.4851784869718386,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar2+__Ar2+,repulsion,2.5262527293721606e-08,8.655125625624954,2.562584994758739e-17,3.1415710561483924e-17,2562.584994758739,3141.5710561483925,1.2262613803869704,1.2785028270945367,0.4851784869718386,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar2+__Ar3+,repulsion,2.5262527293721606e-08,5.770083750416637,4.7420733564831474e-17,5.920613770352399e-17,4742.073356483147,5920.613770352399,1.249016407982474,1.3034513197727113,0.5042044037406721,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar2+__Ar4+,repulsion,2.5262527293721606e-08,4.327562812812477,7.237045601029566e-17,9.151447480860886e-17,7237.045601029567,9151.447480860887,1.2653351676835574,1.3207633952816868,0.5189622386007824,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar3+__Ar3+,repulsion,2.5262527293721606e-08,3.8467225002777576,8.572181195169854e-17,1.08974380573692e-16,8572.181195169855,10897.4380573692,1.2719138840587711,1.3275969729863009,0.5252660837110027,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar3+__Ar4+,repulsion,2.5262527293721606e-08,2.8850418752083185,1.29620281861335e-16,1.6636938041417465e-16,12962.0281861335,16636.938041417467,1.2874777902817278,1.343036367959474,0.5419505911820123,Mason1967 Table I/II + electron-only Debye length
22900.0,1.0,Ar4+__Ar4+,repulsion,2.5262527293721606e-08,2.1637814064062386,1.899488557583909e-16,2.4712271768416245e-16,18994.88557583909,24712.271768416245,1.3030416965046843,1.358475762932647,0.5586350986530217,Mason1967 Table I/II + electron-only Debye length
23100.0,1.0,e-__e-,repulsion,2.5392199589777954e-08,35.10212368101682,2.663708874052395e-18,3.0856243348029773e-18,266.3708874052395,308.5624334802977,1.159340185500063,1.2010954589286464,0.43642536617861494,Mason1967 Table I/II + electron-only Debye length
23100.0,1.0,e-__Ar+,attraction,2.5392199589777954e-08,35.10212368101682,2.863139216493676e-18,3.1662645217351273e-18,286.3139216493676,316.62645217351275,1.1060364292602158,1.1629195870204527,0.4176424560357398,Mason1967 Table I/II + electron-only Debye length
23100.0,1.0,e-__Ar2+,attraction,2.5392199589777954e-08,17.55106184050841,9.493013510960778e-18,1.0542101352192012e-17,949.3013510960777,1054.2101352192012,1.110537688336735,1.1844168212500525,0.4300135602449288,Mason1967 Table I/II + electron-only Debye length
23100.0,1.0,e-__Ar3+,attraction,2.5392199589777954e-08,11.700707893672273,1.88996019050151e-17,2.099088698204466e-17,1889.9601905015102,2099.088698204466,1.1106546808368793,1.1987484025177209,0.43843702025531345,Mason1967 Table I/II + electron-only Debye length
23100.0,1.0,e-__Ar4+,attraction,2.5392199589777954e-08,8.775530920254205,3.0564389279074855e-17,3.391827010746031e-17,3056.4389279074853,3391.827010746031,1.10964636399866,1.2095681800066997,0.4448609080040198,Mason1967 Table I/II + electron-only Debye length
