T_K,P_atm,pair,category,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q14_m2,Q15_m2,Q11_A2,Q22_A2,Q14_A2,Q15_A2,Ast,Bst,Cst,source,notes
2100.0,0.1,e-__Ar3+,charged-charged,attraction,0.0002387156384261248,10000.0,8.012941819965707e-15,8.451909029745995e-15,9.645821069723457e-16,6.579137422277971e-16,801294.1819965708,845190.9029745995,96458.21069723458,65791.37422277972,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
2300.0,0.1,e-__Ar3+,charged-charged,attraction,0.00021795775682385309,10000.0,6.679976072977083e-15,7.045920382075584e-15,8.04122323581861e-16,5.484687340689197e-16,667997.6072977083,704592.0382075583,80412.2323581861,54846.87340689197,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
2500.0,0.1,e-__Ar3+,charged-charged,attraction,0.00020052113627794482,10000.0,5.6539317481678016e-15,5.963667011388772e-15,6.80609134679687e-16,4.6422393651593355e-16,565393.1748167801,596366.7011388772,68060.9134679687,46422.39365159335,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
2700.0,0.1,e-__Ar3+,charged-charged,attraction,0.00018566771877587485,10000.0,4.847335175040983e-15,5.1128832402167125e-15,5.835126326129005e-16,3.9799720208842047e-16,484733.51750409836,511288.32402167126,58351.26326129005,39799.720208842045,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
2900.0,0.1,e-__Ar3+,charged-charged,attraction,0.00017286304851546968,10000.0,4.2017923217656075e-15,4.431976078618291e-15,5.058034591852608e-16,3.4499400751778653e-16,420179.23217656073,443197.6078618291,50580.34591852608,34499.40075177865,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
3100.0,0.1,e-__Ar3+,charged-charged,attraction,0.00016171059377253618,10000.0,3.6771148206086135e-15,3.87855554850987e-15,4.4264381807992156e-16,3.0191463092867705e-16,367711.48206086137,387855.554850987,44264.381807992155,30191.463092867703,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
3300.0,0.1,e-__Ar3+,charged-charged,attraction,0.0001519099517257158,10000.0,3.244910323787766e-15,3.4226739046078826e-15,3.9061589455904916e-16,2.66427879083984e-16,324491.03237877664,342267.3904607883,39061.58945590492,26642.7879083984,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
3500.0,0.1,e-__Ar3+,charged-charged,attraction,0.0001432293830556749,10000.0,2.8846590551876546e-15,3.0426872507085583e-15,3.472495585100445e-16,2.36848947202007e-16,288465.90551876544,304268.7250708558,34724.95585100445,23684.8947202007,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
3700.0,0.1,e-__Ar3+,charged-charged,attraction,0.00013548725424185465,10000.0,2.581232536599619e-15,2.7226383360978706e-15,3.1072367361198294e-16,2.1193569052042267e-16,258123.2536599619,272263.83360978705,31072.367361198296,21193.569052042265,1.0548,1.0734,0.3702,Mason1967 table + Debye-Huckel screening,
3900.0,0.1,e-__Ar3+,charged-charged,attraction,9.140059981925427e-05,7110.718518989334,2.2351132376643114e-15,2.362064915263331e-15,2.7081672680604037e-16,1.8486040317694152e-16,223511.32376643113,236206.49152633312,27081.67268060404,18486.04031769415,1.0574063226246302,1.0769688849575902,0.3720214641069859,Mason1967 table + Debye-Huckel screening,
4100.0,0.1,e-__Ar3+,charged-charged,attraction,5.2491897958215146e-05,4293.149053980373,1.9043228499332257e-15,2.0187588206380113e-15,2.3318363173434256e-16,1.5937116976684984e-16,190432.28499332257,201875.88206380114,23318.363173434256,15937.116976684983,1.0612631429803545,1.08225009919469,0.37471685560558865,Mason1967 table + Debye-Huckel screening,
4300.0,0.1,e-__Ar3+,charged-charged,attraction,3.176869277989555e-05,2725.0070788388202,1.6346149848241829e-15,1.73829929167953e-15,2.0228631583173781e-16,1.384256338822405e-16,163461.49848241828,173829.929167953,20228.63158317378,13842.56338822405,1.0647375296276094,1.0870076400014423,0.3771449780920225,Mason1967 table + Debye-Huckel screening,
4500.0,0.1,e-__Ar3+,charged-charged,attraction,2.0119628171739843e-05,1806.0605171782586,1.4126614499067504e-15,1.5070416716829569e-15,1.7668173575281337e-16,1.2105276289535025e-16,141266.14499067503,150704.16716829568,17668.173575281337,12105.276289535024,1.0678815115465892,1.091312751606409,0.3793421927285822,Mason1967 table + Debye-Huckel screening,
4700.0,0.1,e-__Ar3+,charged-charged,attraction,1.3256357837909457e-05,1242.8591418275803,1.2284558003995496e-15,1.314730923294807e-15,1.5528220274376286e-16,1.065202534414779e-16,122845.58003995496,131473.09232948069,15528.220274376286,10652.02534414779,1.0707381743644866,1.0952244319422797,0.38133861049336276,Mason1967 table + Debye-Huckel screening,
4900.0,0.1,e-__Ar3+,charged-charged,attraction,9.042663644710967e-06,883.8779329011264,1.0745274241108589e-15,1.1535547391276874e-15,1.3726907857274205e-16,9.425661656907643e-17,107452.74241108588,115355.47391276874,13726.907857274204,9425.661656907643,1.073561656929908,1.0991595098998683,0.3833850719465965,Mason1967 table + Debye-Huckel screening,
5100.0,0.1,e-__Ar3+,charged-charged,attraction,6.359946676492303e-06,647.0286105929738,9.451784760499439e-16,1.0175409082488274e-15,1.2198410191244842e-16,8.384208134900978e-17,94517.84760499439,101754.09082488273,12198.410191244842,8384.208134900977,1.0765655419833644,1.1034507742619493,0.3856491564875233,Mason1967 table + Debye-Huckel screening,
5300.0,0.1,e-__Ar3+,charged-charged,attraction,4.596026691496186e-06,485.91269563056045,8.356878449263643e-16,9.019964012724696e-16,1.0892214404402258e-16,7.495243065498812e-17,83568.78449263643,90199.64012724697,10892.214404402259,7495.243065498812,1.0794325948783439,1.107672885062902,0.3878644642952929,Mason1967 table + Debye-Huckel screening,
5500.0,0.1,e-__Ar3+,charged-charged,attraction,3.402448004627616e-06,373.2965885354434,7.42408068733143e-16,8.032562190752385e-16,9.769963409167202e-17,6.730801085635807e-17,74240.8068733143,80325.62190752385,9769.963409167201,6730.801085635807,1.0820877759625331,1.111736325503316,0.3900180015895227,Mason1967 table + Debye-Huckel screening,
5700.0,0.1,e-__Ar3+,charged-charged,attraction,2.5737740759267852e-06,292.6476979952417,6.626120849595207e-16,7.184459336805681e-16,8.800612717615706e-17,6.069721154701719e-17,66261.20849595207,71844.59336805681,8800.612717615706,6069.721154701719,1.084510761981024,1.1157395197947355,0.3921951774322245,Mason1967 table + Debye-Huckel screening,
5900.0,0.1,e-__Ar3+,charged-charged,attraction,1.985001161491109e-06,233.62139413700663,5.937360626796636e-16,6.451411192819782e-16,7.960801506493477e-17,5.4976012218777723e-17,59373.60626796637,64514.11192819782,7960.801506493476,5497.601221877772,1.086753210463058,1.1194444346780958,0.3942101311407188,Mason1967 table + Debye-Huckel screening,
6100.0,0.1,e-__Ar3+,charged-charged,attraction,1.5578679614740815e-06,189.56594285042704,5.341280272327897e-16,5.815394975117469e-16,7.226174447161067e-17,4.996163686065757e-17,53412.80272327897,58153.94975117469,7226.174447161067,4996.163686065757,1.088833371414756,1.123066742829512,0.3961642914967708,Mason1967 table + Debye-Huckel screening,
6300.0,0.1,e-__Ar3+,charged-charged,attraction,1.242095300023892e-06,156.0972680566484,4.825185839782732e-16,5.262149990924119e-16,6.578422800502498e-17,4.552419147071729e-17,48251.858397827324,52621.49990924119,6578.422800502498,4552.41914707173,1.0907671275118016,1.1269342550236034,0.3982101493965438,Mason1967 table + Debye-Huckel screening,
6500.0,0.1,e-__Ar3+,charged-charged,attraction,1.0046134134878289e-06,130.2603268439411,4.3732596945729953e-16,4.777162118361236e-16,6.008118763150203e-17,4.1614591162018126e-17,43732.59694572995,47771.62118361236,6008.118763150203,4161.459116201812,1.0925683555129704,1.130536711025941,0.4001157964122731,Mason1967 table + Debye-Huckel screening,
6700.0,0.1,e-__Ar3+,charged-charged,attraction,8.232002515549356e-07,110.02215103694695,3.975925470759085e-16,4.3502903539361286e-16,5.50396976015581e-17,3.815611367348957e-17,39759.25470759085,43502.90353936129,5503.96976015581,3815.6113673489567,1.0942492213004882,1.1338984426009764,0.4018941036947194,Mason1967 table + Debye-Huckel screening,
6900.0,0.1,e-__Ar3+,charged-charged,attraction,6.826272063731645e-07,93.95773056953095,3.6261913113966215e-16,3.97381420104763e-16,5.0572180308083436e-17,3.508959689524765e-17,36261.91311396621,39738.1420104763,5057.218030808343,3508.959689524765,1.0958703327533574,1.1372244571008845,0.4036541243475271,Mason1967 table + Debye-Huckel screening,
7100.0,0.1,e-__Ar3+,charged-charged,attraction,5.722684803678413e-07,81.05093130890205,3.317642100668568e-16,3.6408745693508e-16,4.6601601958947604e-17,3.236272442536719e-17,33176.42100668568,36408.745693508004,4660.16019589476,3236.272442536719,1.0974596300480537,1.1406017138521143,0.40544208380406044,Mason1967 table + Debye-Huckel screening,
7300.0,0.1,e-__Ar3+,charged-charged,attraction,4.845858878649216e-07,70.56566798046839,3.0443510912732077e-16,3.3453605970202754e-16,4.3074859958557164e-17,2.9934825808958216e-17,30443.510912732076,33453.605970202756,4307.485995855716,2993.4825808958217,1.0989521766563108,1.1440405393307864,0.4072575068690261,Mason1967 table + Debye-Huckel screening,
7500.0,0.1,e-__Ar3+,charged-charged,attraction,4.141491693324387e-07,61.960924970779345,2.8006581538910347e-16,3.081577116745233e-16,3.9913603487040486e-17,2.7756869932022324e-17,28006.581538910348,30815.77116745233,3991.3603487040486,2775.6869932022323,1.1003534574347533,1.1472951269452334,0.4089752058877621,Mason1967 table + Debye-Huckel screening,
7700.0,0.1,e-__Ar3+,charged-charged,attraction,3.5699075900318915e-07,54.833697740758275,2.5835637343961364e-16,2.8459472941936223e-16,3.7083556678824403e-17,2.5801946559190983e-17,25835.637343961364,28459.472941936223,3708.3556678824402,2580.1946559190983,1.1016548797730465,1.1505205091921413,0.41073239038099524,Mason1967 table + Debye-Huckel screening,
7900.0,0.1,e-__Ar3+,charged-charged,attraction,3.1017349426901856e-07,48.88004626761654,2.389035413057511e-16,2.634500850174534e-16,3.4534012661437866e-17,2.4038718042807597e-17,23890.354130575113,26345.008501745342,3453.4012661437864,2403.8718042807595,1.1028737845645211,1.1536102911054138,0.41243318776444793,Mason1967 table + Debye-Huckel screening,
8100.0,0.1,e-__Ar3+,charged-charged,attraction,2.714963484488495e-07,43.86810215133536,2.213986337098697e-16,2.444076480903408e-16,3.2226834618741594e-17,2.2442482336099923e-17,22139.86337098697,24440.76480903408,3222.6834618741595,2244.2482336099924,1.1040210639844645,1.1565185110303866,0.41403404276902017,Mason1967 table + Debye-Huckel screening,
8300.0,0.1,e-__Ar3+,charged-charged,attraction,2.392911290512726e-07,39.61909269001113,2.0562460596084093e-16,2.2722453576356257e-16,3.013407342208354e-17,2.0994868936268483e-17,20562.460596084093,22722.453576356256,3013.407342208354,2099.486893626848,1.1050759228706715,1.159287126492721,0.41556426948381625,Mason1967 table + Debye-Huckel screening,
8500.0,0.1,e-__Ar3+,charged-charged,attraction,2.1228006662491705e-07,35.993822891781754,1.9150530634146957e-16,2.117467216420828e-16,2.8233306710219746e-17,1.968679632565213e-17,19150.530634146955,21174.672164208278,2823.3306710219745,1968.679632565213,1.1058373786379543,1.1621668137580816,0.41721178287121014,Mason1967 table + Debye-Huckel screening,
8700.0,0.1,e-__Ar3+,charged-charged,attraction,1.8947475931114423e-07,32.882925692622145,1.7870453920083373e-16,1.977077087557821e-16,2.6501132017978905e-17,1.8493811246940206e-17,17870.45392008337,19770.77087557821,2650.1132017978907,1849.3811246940206,1.1065546373389832,1.1648793557547004,0.4187636698788911,Mason1967 table + Debye-Huckel screening,
8900.0,0.1,e-__Ar3+,charged-charged,attraction,1.7010359046929516e-07,30.199748181723063,1.670764746899146e-16,1.849487530339115e-16,2.491942656753438e-17,1.740360017518609e-17,16707.647468991458,18494.87530339115,2491.942656753438,1740.360017518609,1.107230049141106,1.1674336403881829,0.4202250154143931,Mason1967 table + Debye-Huckel screening,
9100.0,0.1,e-__Ar3+,charged-charged,attraction,1.535590019194524e-07,27.875104707766695,1.5649476852339624e-16,1.7333228200713524e-16,2.347777440020749e-17,1.6405896983002257e-17,15649.476852339623,17333.228200713525,2347.777440020749,1640.5896983002256,1.1078656252665429,1.1698372737352891,0.4216001710312472,Mason1967 table + Debye-Huckel screening,
9300.0,0.1,e-__Ar3+,charged-charged,attraction,1.393587807373104e-07,25.853367578379054,1.4684964133110055e-16,1.6273872527678996e-16,2.2156773512625853e-17,1.549088622646763e-17,14684.964133110054,16273.872527678996,2215.6773512625855,1549.088622646763,1.108463062824647,1.172096673955029,0.42289280865696366,Mason1967 table + Debye-Huckel screening,
9500.0,0.1,e-__Ar3+,charged-charged,attraction,1.2711734875701704e-07,24.089526632599405,1.3804544284017287e-16,1.5306387068532664e-16,2.094400960434727e-17,1.4650359862130778e-17,13804.544284017287,15306.387068532664,2094.400960434727,1465.0359862130779,1.1090237667557663,1.1742171542763522,0.4241059680715669,Mason1967 table + Debye-Huckel screening,
9700.0,0.1,e-__Ar3+,charged-charged,attraction,1.1652426805198395e-07,22.546957813714794,1.2999861096152182e-16,1.4421664875214547e-16,1.9829038879999236e-17,1.387715418711739e-17,12999.861096152183,14421.664875214547,1982.9038879999237,1387.715418711739,1.1095488696629654,1.1762029979981237,0.4252420998162342,Mason1967 table + Debye-Huckel screening,
9900.0,0.1,e-__Ar3+,charged-charged,attraction,1.0732800401962854e-07,21.195715514428613,1.2263595349109742e-16,1.361172670404253e-16,1.880267904377098e-17,1.3164968136479473e-17,12263.595349109743,13611.72670404253,1880.2679043770981,1316.4968136479474,1.1100392503205159,1.1780575284848598,0.4263031052389342,Mason1967 table + Debye-Huckel screening,
10100.0,0.1,e-__Ar3+,charged-charged,attraction,9.932355469122226e-08,20.011215196603338,1.1589319384854607e-16,1.2869563097343212e-16,1.7856835628055956e-17,1.2508244779715631e-17,11589.319384854607,12869.563097343213,1785.6835628055956,1250.824477971563,1.110495551717249,1.1797831774034144,0.4272903755336842,Mason1967 table + Debye-Huckel screening,
10300.0,0.1,e-__Ar3+,charged-charged,attraction,9.234294713007308e-08,18.973208971275255,1.0980992643203825e-16,1.2194262267911196e-16,1.6984810615661305e-17,1.1903664483767184e-17,10980.992643203825,12194.262267911197,1698.4810615661304,1190.3664483767184,1.110515207259027,1.1816628892307988,0.42839492264993895,Mason1967 table + Debye-Huckel screening,
10500.0,0.1,e-__Ar3+,charged-charged,attraction,8.62478757962008e-08,18.064982328941948,1.0422630181595209e-16,1.1574359769477664e-16,1.6179740238436468e-17,1.1345048832631314e-17,10422.630181595208,11574.359769477664,1617.9740238436468,1134.5048832631314,1.110529360831293,1.1833967018333837,0.4294139798530909,Mason1967 table + Debye-Huckel screening,
10700.0,0.1,e-__Ar3+,charged-charged,attraction,8.092395090320671e-08,17.272718292681045,9.909841597782884e-17,1.1005042652485941e-16,1.5435986771827378e-17,1.0828527760301042e-17,9909.841597782884,11005.042652485941,1543.5986771827377,1082.8527760301042,1.1105423009710496,1.1849818689535594,0.4303456699155615,Mason1967 table + Debye-Huckel screening,
10900.0,0.1,e-__Ar3+,charged-charged,attraction,7.627616210032786e-08,16.58498814291867,9.438814443673181e-17,1.0482079501696787e-16,1.474852317840074e-17,1.0350661438344554e-17,9438.814443673182,10482.079501696788,1474.852317840074,1035.0661438344555,1.1105540244038596,1.18641798947279,0.43118975707788476,Mason1967 table + Debye-Huckel screening,
11100.0,0.1,e-__Ar3+,charged-charged,attraction,7.222526132465483e-08,15.992337078968509,9.006139851424469e-17,1.0001686804002842e-16,1.4112843284607952e-17,9.908365178721036e-18,9006.139851424468,10001.686804002842,1411.2843284607952,990.8365178721036,1.1105645238428072,1.1877041707438816,0.43194571668211823,Mason1967 table + Debye-Huckel screening,
11300.0,0.1,e-__Ar3+,charged-charged,attraction,6.870484026749195e-08,15.486939869451575,8.608751645330719e-17,9.560461380687793e-17,1.3524885970620974e-17,9.4988580624814e-18,8608.75164533072,9560.461380687793,1352.4885970620974,949.8858062481399,1.1105737895791967,1.188839223451583,0.4326128497021549,Mason1967 table + Debye-Huckel screening,
11500.0,0.1,e-__Ar3+,charged-charged,attraction,6.565893115372971e-08,15.06230659338114,8.243871135734081e-17,9.155319125506642e-17,1.2980966609585598e-17,9.119616501708775e-18,8243.871135734082,9155.319125506641,1298.0966609585598,911.9616501708775,1.110581811456675,1.1898219034426916,0.4331904248806024,Mason1967 table + Debye-Huckel screening,
11700.0,0.1,e-__Ar3+,charged-charged,attraction,6.304000088384937e-08,14.713022757235633,7.908956697993192e-17,8.783439053185766e-17,1.247771462909639e-17,8.768331969638823e-18,7908.956697993192,8783.439053185766,1247.771462909639,876.8331969638823,1.1105885812649048,1.190651204950838,0.4336778510731456,Mason1967 table + Debye-Huckel screening,
11900.0,0.1,e-__Ar3+,charged-charged,attraction,6.08072429943885e-08,14.434512093133637,7.601657844847604e-17,8.442212334535611e-17,1.2012016773468165e-17,8.442872606452509e-18,7601.657844847604,8442.212334535612,1201.2016773468165,844.2872606452509,1.1105940955313458,1.1913267025898613,0.4340748782568981,Mason1967 table + Debye-Huckel screening,
12100.0,0.1,e-__Ar3+,charged-charged,attraction,5.8925102961478936e-08,14.222814792862646,7.319774210359641e-17,8.129196781921557e-17,1.1580966467743668e-17,8.141248958181969e-18,7319.774210359641,8129.196781921557,1158.0966467743667,814.1248958181969,1.110598358597503,1.1918489281941256,0.43438181902022077,Mason1967 table + Debye-Huckel screening,
12300.0,0.1,e-__Ar3+,charged-charged,attraction,5.7362001973540353e-08,14.0743791376999,7.061220597038137e-17,7.842078062548952e-17,1.1181820531511825e-17,7.861584672356432e-18,7061.220597038137,7842.078062548952,1118.1820531511826,786.1584672356432,1.1106013857435633,1.1922197535865047,0.4345997735365578,Mason1967 table + Debye-Huckel screening,
12500.0,0.1,e-__Ar3+,charged-charged,attraction,5.608925186115136e-08,13.985870243475318,6.823999811464155e-17,7.578639553539535e-17,1.081196515392658e-17,7.602093417428527e-18,6823.999811464156,7578.639553539535,1081.196515392658,760.2093417428526,1.110603205994902,1.192442734375499,0.43473083163294646,Mason1967 table + Debye-Huckel screening,
12700.0,0.1,e-__Ar3+,charged-charged,attraction,5.5080175926571836e-08,13.954004994223679,6.606185158759821e-17,7.336742913687648e-17,1.0468893214456067e-17,7.36106340946288e-18,6606.185158759821,7336.742913687648,1046.8893214456066,736.1063409462879,1.1106038641489793,1.1925233582499455,0.4347782187264986,Mason1967 table + Debye-Huckel screening,
12900.0,0.1,e-__Ar3+,charged-charged,attraction,5.4309461332501e-08,13.975425517600568,6.405913922592253e-17,7.114320843661035e-17,1.0150194420717367e-17,7.136850521644773e-18,6405.913922592253,7114.320843661035,1015.0194420717368,713.6850521644773,1.110603421557944,1.192469140848131,0.4347463521719627,Mason1967 table + Debye-Huckel screening,
13100.0,0.1,e-__Ar3+,charged-charged,attraction,5.375276332597478e-08,14.046622967350894,6.221391842273075e-17,6.909382047379349e-17,9.853558241054154e-18,6.927879957096852e-18,6221.391842273075,6909.382047379349,985.3558241054154,692.7879957096852,1.1106019553349622,1.1922895285328727,0.43464078411728035,Mason1967 table + Debye-Huckel screening,
13300.0,0.1,e-__Ar3+,charged-charged,attraction,5.338655912275364e-08,14.163918068934667,6.050906763270424e-17,6.720026371241715e-17,9.576787522029969e-18,6.732655074455553e-18,6050.906763270425,6720.026371241715,957.6787522029969,673.2655074455553,1.1105995559192783,1.191995600111598,0.4344680261880414,Mason1967 table + Debye-Huckel screening,
13500.0,0.1,e-__Ar3+,charged-charged,attraction,5.318821619462186e-08,14.32349590583029,5.892847870780011e-17,6.544466137888135e-17,9.317818671000412e-18,6.549770616181464e-18,5892.847870780011,6544.466137888136,931.7818671000412,654.9770616181464,1.110596323269769,1.191599600546708,0.4342352754233713,Mason1967 table + Debye-Huckel screening,
13700.0,0.1,e-__Ar3+,charged-charged,attraction,5.313620839652538e-08,14.521482743312502,5.745725910013167e-17,6.381048575114694e-17,9.074743140537592e-18,6.3779268277702015e-18,5745.725910013168,6381.048575114693,907.4743140537593,637.7926827770201,1.1105923622460108,1.191114375136326,0.4339500817127793,Mason1967 table + Debye-Huckel screening,
13900.0,0.1,e-__Ar3+,charged-charged,attraction,5.321039652424086e-08,14.754045890937805,5.608189978514172e-17,6.228274442103094e-17,8.84582516155655e-18,6.215941096468864e-18,5608.189978514172,6228.274442103095,884.582516155655,621.5941096468864,1.1105877778743742,1.1905527896108425,0.43362000695494424,Mason1967 table + Debye-Huckel screening,
14100.0,0.1,e-__Ar3+,charged-charged,attraction,5.339229374706471e-08,15.017496026755076,5.4790377591026455e-17,6.084809378844844e-17,8.629512137553262e-18,6.06275471547624e-18,5479.037759102645,6084.809378844844,862.9512137553262,606.275471547624,1.1105826711435671,1.1899272150869755,0.4332523223368346,Mason1967 table + Debye-Huckel screening,
14300.0,0.1,e-__Ar3+,charged-charged,attraction,5.3665257845888676e-08,15.30837499608993,5.3572179115986473e-17,5.949486556605549e-17,8.424436223149357e-18,5.917433787081992e-18,5357.217911598647,5949.48655660555,842.4436223149357,591.7433787081992,1.1105771357705978,1.1892491318982321,0.4328537754830426,Mason1967 table + Debye-Huckel screening,
14500.0,0.1,e-__Ar3+,charged-charged,attraction,5.401458172354434e-08,15.62351878768079,5.241825090233044e-17,5.821301147389788e-17,8.229407605686146e-18,5.779164608812668e-18,5241.825090233044,5821.301147389788,822.9407605686146,577.9164608812667,1.1105712561161438,1.1885288742276117,0.43243044036235145,Mason1967 table + Debye-Huckel screening,
14700.0,0.1,e-__Ar3+,charged-charged,attraction,5.442748093748996e-08,15.960092479669497,5.132089230926527e-17,5.699398436481936e-17,8.043401352407724e-18,5.6472447827311705e-18,5132.089230926527,5699.398436481935,804.3401352407724,564.724478273117,1.1105651061977635,1.187775509226024,0.43198764623896924,Mason1967 table + Debye-Huckel screening,
14900.0,0.1,e-__Ar3+,charged-charged,attraction,5.489299557111742e-08,16.315599426405413,5.0273612233387914e-17,5.583057924370817e-17,7.865540223838994e-18,5.521071646932654e-18,5027.361223338791,5583.057924370817,786.5540223838995,552.1071646932654,1.1105587496015503,1.1869968261899135,0.43152997131162263,Mason1967 table + Debye-Huckel screening,
15100.0,0.1,e-__Ar3+,charged-charged,attraction,5.540183216524211e-08,16.68787004150184,4.9270969810289394e-17,5.47167565169514e-17,7.695075739421156e-18,5.400129552078711e-18,4927.09698102894,5471.67565169514,769.5075739421155,540.0129552078711,1.1105522400344243,1.1861994042169748,0.4310612824785484,Mason1967 table + Debye-Huckel screening,
15300.0,0.1,e-__Ar3+,charged-charged,attraction,5.594617175923875e-08,17.07503645361102,4.8308414960161167e-17,5.36474650706503e-17,7.531369295688543e-18,5.283977182099517e-18,4830.841496016116,5364.74650706503,753.1369295688543,528.3977182099517,1.1105456222682923,1.1853887278658173,0.4305848033170518,Mason1967 table + Debye-Huckel screening,
15500.0,0.1,e-__Ar3+,charged-charged,attraction,5.651946569787478e-08,17.475498784382566,4.7382139388124854e-17,5.261847694926137e-17,7.373874539441923e-18,5.172235719763316e-18,4738.213938812485,5261.847694926137,737.3874539441923,517.2235719763316,1.1105389332733036,1.1845693259796766,0.4301031956778507,Mason1967 table + Debye-Huckel screening,
15700.0,0.1,e-__Ar3+,charged-charged,attraction,5.711623473484423e-08,17.887887570995865,4.6488943888218153e-17,5.1626240123478406e-17,7.222121656330785e-18,5.064578296557691e-18,4648.8943888218155,5162.624012347841,722.2121656330785,506.4578296557691,1.110532203394862,1.1837449158705686,0.4296186444300485,Mason1967 table + Debye-Huckel screening,
15900.0,0.1,e-__Ar3+,charged-charged,attraction,5.773188106163017e-08,18.311025479280268,4.5626124181318855e-17,5.0667751821549013e-17,7.075703823434534e-18,4.9607208918720705e-18,4562.6124181318855,5066.775182154901,707.5703823434534,496.07208918720704,1.1105254574821615,1.1829185415647623,0.4291329387156155,Mason1967 table + Debye-Huckel screening,
16100.0,0.1,e-__Ar3+,charged-charged,attraction,5.836251815191763e-08,18.743890238950808,4.479137512828592e-17,4.974045224780529e-17,6.934265802706225e-18,4.86041466540196e-18,4479.137512828592,4974.045224780529,693.4265802706225,486.04146654019604,1.1105187159177679,1.18209269992657,0.42864754607929006,Mason1967 table + Debye-Huckel screening,
16300.0,0.1,e-__Ar3+,charged-charged,attraction,5.9004819977104104e-08,19.185579804288835,4.39827118007272e-17,4.8842137004630936e-17,6.7974944977787994e-18,4.76343960385821e-18,4398.27118007272,4884.213700463094,679.7494497778799,476.343960385821,1.1105119955269898,1.1812694520562295,0.4281636779432532,Mason1967 table + Debye-Huckel screening,
16500.0,0.1,e-__Ar3+,charged-charged,attraction,5.96558890845338e-08,19.635280113921286,4.319840527743555e-17,4.7970885852502666e-17,6.665111227079969e-18,4.669599316758627e-18,4319.840527743555,4797.088585250267,666.5111227079968,466.9599316758627,1.1105053103641163,1.180450519604228,0.42768234621636264,Mason1967 table + Debye-Huckel screening,
16700.0,0.1,e-__Ar3+,charged-charged,attraction,6.031314196731086e-08,20.09223545308377,4.2440125445687116e-17,4.7126752897929674e-17,6.536880618725976e-18,4.578769750067435e-18,4244.012544568712,4712.675289792967,653.6880618725976,457.87697500674346,1.1104634905236843,1.1796619277986602,0.42722100676942587,Mason1967 table + Debye-Huckel screening,
16900.0,0.1,e-__Ar3+,charged-charged,attraction,6.09742098188271e-08,20.55572125842811,4.171550757384949e-17,4.631314736314254e-17,6.412617929415259e-18,4.490938988563081e-18,4171.550757384949,4631.314736314253,641.2617929415259,449.09389885630804,1.1102825300328731,1.17897756812432,0.4268294740711254,Mason1967 table + Debye-Huckel screening,
17100.0,0.1,e-__Ar3+,charged-charged,attraction,6.16368529335095e-08,21.02501920200698,4.101025802196475e-17,4.5521555247356947e-17,6.292052693185407e-18,4.405742750757391e-18,4101.025802196475,4552.155524735695,629.2052693185408,440.57427507573914,1.1101034108505348,1.1783001719438406,0.42644192529479347,Mason1967 table + Debye-Huckel screening,
